x,y,z,qx,qy,qz,qw
704.338339,-88.463826,340.977294,0.116798,0.993156,0.000045,0.000049
704.338339,-88.463826,340.977294,0.116798,0.993156,0.000045,0.000049
705.988607,-87.139277,340.308617,0.116694,0.993168,-0.000000,0.000000
705.988607,-87.139277,340.308617,0.116694,0.993168,-0.000000,0.000000
706.684868,-85.620504,339.950182,0.116744,0.993162,0.000025,-0.000006
706.684868,-85.620504,339.950182,0.116744,0.993162,0.000025,-0.000006
707.387165,-84.041892,339.599945,0.116691,0.993168,-0.000001,0.000001
707.387165,-84.041892,339.599945,0.116691,0.993168,-0.000001,0.000001
707.022275,-82.140714,339.490376,0.116689,0.993169,-0.000002,-0.000003
707.022275,-82.140714,339.490376,0.116689,0.993169,-0.000002,-0.000003
706.648255,-80.244757,339.386534,0.116691,0.993168,-0.000001,0.000001
706.648255,-80.244757,339.386534,0.116691,0.993168,-0.000001,0.000001
705.215450,-78.058689,339.554040,0.116764,0.993160,0.000026,0.000070
705.215450,-78.058689,339.554040,0.116764,0.993160,0.000026,0.000070
703.693149,-75.813791,339.609196,0.116694,0.993168,0.000000,0.000001
703.693149,-75.813791,339.609196,0.116694,0.993168,0.000000,0.000001
701.030030,-73.399214,339.768016,0.116958,0.993137,0.000105,0.000206
701.030030,-73.399214,339.768016,0.116958,0.993137,0.000105,0.000206
698.127294,-70.751804,339.589843,0.116692,0.993168,-0.000001,0.000001
698.127294,-70.751804,339.589843,0.116692,0.993168,-0.000001,0.000001
694.114242,-67.871237,339.703038,0.116736,0.993163,-0.000028,0.000070
694.114242,-67.871237,339.703038,0.116736,0.993163,-0.000028,0.000070
689.860705,-65.020510,339.660811,0.116694,0.993168,-0.000000,-0.000000
689.860705,-65.020510,339.660811,0.116694,0.993168,-0.000000,-0.000000
687.145209,-63.195193,339.292190,0.116708,0.993166,-0.000011,0.000024
687.145209,-63.195193,339.292190,0.116708,0.993166,-0.000011,0.000024
684.331443,-61.390215,338.868150,0.116694,0.993168,-0.000000,-0.000000
684.331443,-61.390215,338.868150,0.116694,0.993168,-0.000000,-0.000000
682.434242,-60.228885,338.439182,0.116701,0.993167,-0.000004,0.000011
682.434242,-60.228885,338.439182,0.116701,0.993167,-0.000004,0.000011
680.489605,-59.075944,337.984040,0.116694,0.993168,-0.000000,-0.000000
680.489605,-59.075944,337.984040,0.116694,0.993168,-0.000000,-0.000000
679.083505,-58.324350,337.638996,0.116698,0.993167,-0.000002,0.000006
679.083505,-58.324350,337.638996,0.116698,0.993167,-0.000002,0.000006
677.653977,-57.577231,337.280483,0.116694,0.993168,0.000000,-0.000000
677.653977,-57.577231,337.280483,0.116694,0.993168,0.000000,-0.000000
676.537671,-57.087805,337.026921,0.116697,0.993168,-0.000001,0.000004
676.537671,-57.087805,337.026921,0.116697,0.993168,-0.000001,0.000004
675.407919,-56.600723,336.765241,0.116694,0.993168,0.000000,-0.000000
675.407919,-56.600723,336.765241,0.116694,0.993168,0.000000,-0.000000
674.473317,-56.287319,336.525907,0.116696,0.993168,-0.000001,0.000002
674.473317,-56.287319,336.525907,0.116696,0.993168,-0.000001,0.000002
673.529611,-55.975248,336.280985,0.116694,0.993168,0.000000,-0.000000
673.529611,-55.975248,336.280985,0.116694,0.993168,0.000000,-0.000000
672.735391,-55.774190,336.010025,0.116696,0.993168,-0.000000,0.000002
672.735391,-55.774190,336.010025,0.116696,0.993168,-0.000000,0.000002
671.934435,-55.573992,335.735141,0.116694,0.993168,0.000000,-0.000000
671.934435,-55.573992,335.735141,0.116694,0.993168,0.000000,-0.000000
671.206398,-55.436712,335.513146,0.116695,0.993168,-0.000000,0.000001
671.206398,-55.436712,335.513146,0.116695,0.993168,-0.000000,0.000001
670.473050,-55.299985,335.287877,0.116694,0.993168,0.000000,-0.000000
670.473050,-55.299985,335.287877,0.116694,0.993168,0.000000,-0.000000
669.796601,-55.218058,335.032375,0.116695,0.993168,-0.000000,0.000001
669.796601,-55.218058,335.032375,0.116695,0.993168,-0.000000,0.000001
669.115640,-55.136550,334.774283,0.116694,0.993168,0.000000,-0.000000
669.115640,-55.136550,334.774283,0.116694,0.993168,0.000000,-0.000000
668.416394,-55.078810,334.664234,0.116695,0.993168,-0.000001,0.000001
668.416394,-55.078810,334.664234,0.116695,0.993168,-0.000001,0.000001
667.713611,-55.021304,334.551513,0.116694,0.993168,0.000000,-0.000000
667.713611,-55.021304,334.551513,0.116694,0.993168,0.000000,-0.000000
667.019587,-54.988245,334.457339,0.116695,0.993168,-0.000001,0.000001
667.019587,-54.988245,334.457339,0.116695,0.993168,-0.000001,0.000001
666.322039,-54.955337,334.360441,0.116694,0.993168,0.000000,-0.000000
666.322039,-54.955337,334.360441,0.116694,0.993168,0.000000,-0.000000
665.650741,-54.958733,334.173960,0.116695,0.993168,-0.000000,0.000001
665.650741,-54.958733,334.173960,0.116695,0.993168,-0.000000,0.000001
664.975493,-54.962231,333.984929,0.116694,0.993168,0.000000,-0.000000
664.975493,-54.962231,333.984929,0.116694,0.993168,0.000000,-0.000000
664.304423,-54.982189,333.788866,0.116695,0.993168,-0.000000,0.000001
664.304423,-54.982189,333.788866,0.116695,0.993168,-0.000000,0.000001
663.628908,-55.002211,333.590187,0.116694,0.993168,0.000000,-0.000000
663.628908,-55.002211,333.590187,0.116694,0.993168,0.000000,-0.000000
662.942149,-55.024763,333.442434,0.116695,0.993168,-0.000000,0.000001
662.942149,-55.024763,333.442434,0.116695,0.993168,-0.000000,0.000001
662.251620,-55.047302,333.292199,0.116694,0.993168,0.000000,-0.000000
662.251620,-55.047302,333.292199,0.116694,0.993168,0.000000,-0.000000
661.547691,-55.064347,333.221189,0.116695,0.993168,-0.000001,0.000001
661.547691,-55.064347,333.221189,0.116695,0.993168,-0.000001,0.000001
660.840319,-55.081348,333.147557,0.116694,0.993168,0.000000,-0.000000
660.840319,-55.081348,333.147557,0.116694,0.993168,0.000000,-0.000000
660.133127,-55.110209,333.052291,0.116695,0.993168,-0.000001,0.000001
660.133127,-55.110209,333.052291,0.116695,0.993168,-0.000001,0.000001
659.422385,-55.138980,332.954507,0.116694,0.993168,0.000000,-0.000000
659.422385,-55.138980,332.954507,0.116694,0.993168,0.000000,-0.000000
658.694768,-55.152371,332.955503,0.116695,0.993168,-0.000001,0.000001
658.694768,-55.152371,332.955503,0.116695,0.993168,-0.000001,0.000001
657.963918,-55.165688,332.953715,0.116694,0.993168,0.000000,-0.000000
657.963918,-55.165688,332.953715,0.116694,0.993168,0.000000,-0.000000
657.241322,-55.204905,332.853059,0.116695,0.993168,-0.000001,0.000001
657.241322,-55.204905,332.853059,0.116695,0.993168,-0.000001,0.000001
656.515143,-55.243995,332.749784,0.116694,0.993168,0.000000,-0.000000
656.515143,-55.243995,332.749784,0.116694,0.993168,0.000000,-0.000000
655.775156,-55.270358,332.715161,0.116695,0.993168,-0.000001,0.000001
655.775156,-55.270358,332.715161,0.116695,0.993168,-0.000001,0.000001
655.031844,-55.296581,332.677842,0.116694,0.993168,0.000000,-0.000000
655.031844,-55.296581,332.677842,0.116694,0.993168,0.000000,-0.000000
654.284543,-55.312614,332.697949,0.116695,0.993168,-0.000001,0.000001
654.284543,-55.312614,332.697949,0.116695,0.993168,-0.000001,0.000001
653.534139,-55.328543,332.715163,0.116694,0.993168,0.000000,-0.000000
653.534139,-55.328543,332.715163,0.116694,0.993168,0.000000,-0.000000
652.781382,-55.373273,332.606464,0.116695,0.993168,-0.000001,0.000001
652.781382,-55.373273,332.606464,0.116695,0.993168,-0.000001,0.000001
652.024955,-55.417821,332.495062,0.116694,0.993168,0.000000,-0.000000
652.024955,-55.417821,332.495062,0.116694,0.993168,0.000000,-0.000000
651.268010,-55.432775,332.533452,0.116695,0.993168,-0.000001,0.000001
651.268010,-55.432775,332.533452,0.116695,0.993168,-0.000001,0.000001
650.508076,-55.447566,332.569131,0.116694,0.993168,0.000000,-0.000000
650.508076,-55.447566,332.569131,0.116694,0.993168,0.000000,-0.000000
649.755536,-55.446885,332.685957,0.116695,0.993168,-0.000001,0.000001
649.755536,-55.446885,332.685957,0.116695,0.993168,-0.000001,0.000001
648.999839,-55.446092,332.800082,0.116694,0.993168,0.000000,-0.000000
648.999839,-55.446092,332.800082,0.116694,0.993168,0.000000,-0.000000
648.235144,-55.457642,332.855104,0.116695,0.993168,-0.000001,0.000001
648.235144,-55.457642,332.855104,0.116695,0.993168,-0.000001,0.000001
647.467696,-55.469025,332.907401,0.116694,0.993168,0.000000,-0.000000
647.467696,-55.469025,332.907401,0.116694,0.993168,0.000000,-0.000000
646.722435,-55.460467,333.071616,0.116695,0.993168,-0.000001,0.000001
646.722435,-55.460467,333.071616,0.116695,0.993168,-0.000001,0.000001
645.975150,-55.451817,333.233088,0.116694,0.993168,0.000000,-0.000000
645.975150,-55.451817,333.233088,0.116694,0.993168,0.000000,-0.000000
645.215341,-55.455669,333.334119,0.116695,0.993168,-0.000001,0.000001
645.215341,-55.455669,333.334119,0.116695,0.993168,-0.000001,0.000001
644.453311,-55.459365,333.432476,0.116694,0.993168,-0.000000,-0.000000
644.453311,-55.459365,333.432476,0.116694,0.993168,-0.000000,-0.000000
643.725889,-55.441980,333.649633,0.116695,0.993168,-0.000001,0.000001
643.725889,-55.441980,333.649633,0.116695,0.993168,-0.000001,0.000001
642.996665,-55.424536,333.864226,0.116694,0.993168,0.000000,-0.000000
642.996665,-55.424536,333.864226,0.116694,0.993168,0.000000,-0.000000
642.264185,-55.414165,334.049393,0.116695,0.993168,-0.000001,0.000001
642.264185,-55.414165,334.049393,0.116695,0.993168,-0.000001,0.000001
641.529895,-55.403705,334.232035,0.116694,0.993168,-0.000000,-0.000000
641.529895,-55.403705,334.232035,0.116694,0.993168,-0.000000,-0.000000
640.814132,-55.386319,334.471707,0.116695,0.993168,-0.000001,0.000001
640.814132,-55.386319,334.471707,0.116695,0.993168,-0.000001,0.000001
640.096502,-55.368876,334.709025,0.116694,0.993168,-0.000000,-0.000000
640.096502,-55.368876,334.709025,0.116694,0.993168,-0.000000,-0.000000
639.389056,-55.349367,334.962617,0.116695,0.993168,-0.000001,0.000001
639.389056,-55.349367,334.962617,0.116695,0.993168,-0.000001,0.000001
638.679838,-55.329831,335.213815,0.116694,0.993168,-0.000000,-0.000000
638.679838,-55.329831,335.213815,0.116694,0.993168,-0.000000,-0.000000
637.942260,-55.323339,335.391412,0.116695,0.993168,-0.000001,0.000001
637.942260,-55.323339,335.391412,0.116695,0.993168,-0.000001,0.000001
637.202599,-55.316745,335.566614,0.116694,0.993168,-0.000000,-0.000000
637.202599,-55.316745,335.566614,0.116694,0.993168,-0.000000,-0.000000
636.509016,-55.293719,335.868329,0.116695,0.993168,-0.000001,0.000001
636.509016,-55.293719,335.868329,0.116695,0.993168,-0.000001,0.000001
635.813644,-55.270688,336.167891,0.116694,0.993168,-0.000000,-0.000000
635.813644,-55.270688,336.167891,0.116694,0.993168,-0.000000,-0.000000
635.088714,-55.261658,336.405365,0.116695,0.993168,-0.000001,0.000001
635.088714,-55.261658,336.405365,0.116695,0.993168,-0.000001,0.000001
634.362258,-55.252585,336.640263,0.116694,0.993168,-0.000000,-0.000000
634.362258,-55.252585,336.640263,0.116694,0.993168,-0.000000,-0.000000
633.613029,-55.251361,336.821563,0.116695,0.993168,-0.000001,0.000001
633.613029,-55.251361,336.821563,0.116695,0.993168,-0.000001,0.000001
632.862071,-55.250046,337.000275,0.116694,0.993168,-0.000000,-0.000000
632.862071,-55.250046,337.000275,0.116694,0.993168,-0.000000,-0.000000
632.147503,-55.237663,337.313739,0.116695,0.993168,-0.000001,0.000001
632.147503,-55.237663,337.313739,0.116695,0.993168,-0.000001,0.000001
631.431560,-55.225289,337.624638,0.116694,0.993168,-0.000000,-0.000000
631.431560,-55.225289,337.624638,0.116694,0.993168,-0.000000,-0.000000
630.666387,-55.228430,337.809081,0.116695,0.993168,-0.000001,0.000001
630.666387,-55.228430,337.809081,0.116695,0.993168,-0.000001,0.000001
629.899153,-55.231471,337.990944,0.116694,0.993168,-0.000000,-0.000000
629.899153,-55.231471,337.990944,0.116694,0.993168,-0.000000,-0.000000
629.176339,-55.224328,338.294690,0.116695,0.993168,-0.000001,0.000001
629.176339,-55.224328,338.294690,0.116695,0.993168,-0.000001,0.000001
628.451904,-55.217181,338.595922,0.116694,0.993168,-0.000000,-0.000000
628.451904,-55.217181,338.595922,0.116694,0.993168,-0.000000,-0.000000
627.677891,-55.221010,338.775477,0.116695,0.993168,-0.000001,0.000001
627.677891,-55.221010,338.775477,0.116695,0.993168,-0.000001,0.000001
626.901819,-55.224756,338.952287,0.116694,0.993168,-0.000000,-0.000000
626.901819,-55.224756,338.952287,0.116694,0.993168,-0.000000,-0.000000
626.132847,-55.229607,339.157426,0.116695,0.993168,-0.000001,0.000001
626.132847,-55.229607,339.157426,0.116695,0.993168,-0.000001,0.000001
625.362009,-55.234382,339.359812,0.116694,0.993168,-0.000000,-0.000000
625.362009,-55.234382,339.359812,0.116694,0.993168,-0.000000,-0.000000
624.587881,-55.236693,339.559047,0.116695,0.993168,-0.000001,0.000001
624.587881,-55.236693,339.559047,0.116695,0.993168,-0.000001,0.000001
623.810347,-55.238915,339.755696,0.116694,0.993168,-0.000000,-0.000000
623.810347,-55.238915,339.755696,0.116694,0.993168,-0.000000,-0.000000
621.013635,-55.203244,340.161772,0.116701,0.993167,-0.000014,0.000013
621.013635,-55.203244,340.161772,0.116701,0.993167,-0.000014,0.000013
618.188455,-55.166814,340.531206,0.116694,0.993168,-0.000000,-0.000000
618.188455,-55.166814,340.531206,0.116694,0.993168,-0.000000,-0.000000
614.547663,-54.984816,340.868822,0.116707,0.993166,-0.000023,0.000022
614.547663,-54.984816,340.868822,0.116707,0.993166,-0.000023,0.000022
610.858881,-54.803247,341.143715,0.116694,0.993168,-0.000000,-0.000000
610.858881,-54.803247,341.143715,0.116694,0.993168,-0.000000,-0.000000
607.125724,-54.415569,341.015703,0.116709,0.993166,-0.000022,0.000025
607.125724,-54.415569,341.015703,0.116709,0.993166,-0.000022,0.000025
603.337400,-54.030558,340.821833,0.116694,0.993168,-0.000000,-0.000000
603.337400,-54.030558,340.821833,0.116694,0.993168,-0.000000,-0.000000
599.984812,-53.406764,340.637482,0.116706,0.993167,-0.000018,0.000020
599.984812,-53.406764,340.637482,0.116706,0.993167,-0.000018,0.000020
596.591572,-52.788467,340.399977,0.116694,0.993168,-0.000000,-0.000001
596.591572,-52.788467,340.399977,0.116694,0.993168,-0.000000,-0.000001
593.923175,-51.846561,340.044798,0.116702,0.993167,-0.000011,0.000012
593.923175,-51.846561,340.044798,0.116702,0.993167,-0.000011,0.000012
591.224597,-50.911465,339.655481,0.116694,0.993168,-0.000000,-0.000001
591.224597,-50.911465,339.655481,0.116694,0.993168,-0.000000,-0.000001
589.428139,-49.682463,339.391361,0.116697,0.993168,-0.000005,0.000005
589.428139,-49.682463,339.391361,0.116697,0.993168,-0.000005,0.000005
587.617466,-48.460960,339.111416,0.116693,0.993168,-0.000000,-0.000002
587.617466,-48.460960,339.111416,0.116693,0.993168,-0.000000,-0.000002
586.821612,-46.982479,338.886187,0.116694,0.993168,-0.000001,-0.000001
586.821612,-46.982479,338.886187,0.116694,0.993168,-0.000001,-0.000001
586.019662,-45.507428,338.657457,0.116693,0.993168,-0.000000,-0.000002
586.019662,-45.507428,338.657457,0.116693,0.993168,-0.000000,-0.000002
586.321878,-43.666510,338.511510,0.116693,0.993168,-0.000000,-0.000002
586.321878,-43.666510,338.511510,0.116693,0.993168,-0.000000,-0.000002
586.619115,-41.823325,338.365411,0.116693,0.993168,-0.000000,-0.000002
586.619115,-41.823325,338.365411,0.116693,0.993168,-0.000000,-0.000002
588.081522,-39.614121,338.273750,0.116695,0.993168,-0.000003,0.000001
588.081522,-39.614121,338.273750,0.116695,0.993168,-0.000003,0.000001
589.530822,-37.395475,338.174038,0.116693,0.993168,-0.000000,-0.000002
589.530822,-37.395475,338.174038,0.116693,0.993168,-0.000000,-0.000002
592.206958,-34.767578,338.069659,0.116699,0.993167,-0.000010,0.000009
592.206958,-34.767578,338.069659,0.116699,0.993167,-0.000010,0.000009
594.853192,-32.117542,337.935909,0.116693,0.993168,-0.000000,-0.000002
594.853192,-32.117542,337.935909,0.116693,0.993168,-0.000000,-0.000002
598.801566,-29.149701,337.627016,0.116706,0.993167,-0.000024,0.000023
598.801566,-29.149701,337.627016,0.116706,0.993167,-0.000024,0.000023
602.690517,-26.147019,337.252175,0.116694,0.993168,-0.000000,-0.000001
602.690517,-26.147019,337.252175,0.116694,0.993168,-0.000000,-0.000001
605.367884,-24.265940,336.904460,0.116699,0.993167,-0.000012,0.000010
605.367884,-24.265940,336.904460,0.116699,0.993167,-0.000012,0.000010
608.018603,-22.370196,336.525808,0.116694,0.993168,-0.000000,-0.000001
608.018603,-22.370196,336.525808,0.116694,0.993168,-0.000000,-0.000001
609.900170,-21.125080,336.341514,0.116697,0.993168,-0.000006,0.000005
609.900170,-21.125080,336.341514,0.116697,0.993168,-0.000006,0.000005
611.767976,-19.873365,336.141677,0.116694,0.993168,-0.000000,-0.000001
611.767976,-19.873365,336.141677,0.116694,0.993168,-0.000000,-0.000001
613.190630,-19.087836,335.909215,0.116695,0.993168,-0.000004,0.000002
613.190630,-19.087836,335.909215,0.116695,0.993168,-0.000004,0.000002
614.605239,-18.299745,335.667953,0.116694,0.993168,-0.000000,-0.000001
614.605239,-18.299745,335.667953,0.116694,0.993168,-0.000000,-0.000001
615.745718,-17.779784,335.508884,0.116695,0.993168,-0.000002,0.000001
615.745718,-17.779784,335.508884,0.116695,0.993168,-0.000002,0.000001
616.880908,-17.258604,335.344118,0.116694,0.993168,-0.000000,-0.000001
616.880908,-17.258604,335.344118,0.116694,0.993168,-0.000000,-0.000001
617.857586,-16.916691,335.222080,0.116695,0.993168,-0.000002,0.000001
617.857586,-16.916691,335.222080,0.116695,0.993168,-0.000002,0.000001
618.830678,-16.574096,335.095782,0.116694,0.993168,-0.000000,-0.000001
618.830678,-16.574096,335.095782,0.116694,0.993168,-0.000000,-0.000001
619.708000,-16.349419,334.978894,0.116695,0.993168,-0.000002,0.000001
619.708000,-16.349419,334.978894,0.116695,0.993168,-0.000002,0.000001
620.582902,-16.124281,334.858462,0.116694,0.993168,-0.000000,-0.000001
620.582902,-16.124281,334.858462,0.116694,0.993168,-0.000000,-0.000001
621.401471,-15.987643,334.695218,0.116695,0.993168,-0.000001,0.000000
621.401471,-15.987643,334.695218,0.116695,0.993168,-0.000001,0.000000
622.217790,-15.850866,334.528900,0.116694,0.993168,-0.000000,-0.000001
622.217790,-15.850866,334.528900,0.116694,0.993168,-0.000000,-0.000001
622.995964,-15.775323,334.296369,0.116694,0.993168,-0.000001,0.000000
622.995964,-15.775323,334.296369,0.116694,0.993168,-0.000001,0.000000
623.771897,-15.699808,334.061299,0.116694,0.993168,-0.000000,-0.000001
623.771897,-15.699808,334.061299,0.116694,0.993168,-0.000000,-0.000001
624.546915,-15.634633,333.954535,0.116695,0.993168,-0.000001,0.000001
624.546915,-15.634633,333.954535,0.116695,0.993168,-0.000001,0.000001
625.320009,-15.569456,333.844946,0.116694,0.993168,-0.000000,-0.000000
625.320009,-15.569456,333.844946,0.116694,0.993168,-0.000000,-0.000000
626.078378,-15.536138,333.671472,0.116695,0.993168,-0.000001,0.000000
626.078378,-15.536138,333.671472,0.116695,0.993168,-0.000001,0.000000
626.835264,-15.502883,333.495262,0.116694,0.993168,-0.000000,-0.000000
626.835264,-15.502883,333.495262,0.116694,0.993168,-0.000000,-0.000000
627.580839,-15.487554,333.299045,0.116695,0.993168,-0.000001,0.000000
627.580839,-15.487554,333.299045,0.116695,0.993168,-0.000001,0.000000
628.324617,-15.472331,333.100347,0.116694,0.993168,-0.000000,-0.000000
628.324617,-15.472331,333.100347,0.116694,0.993168,-0.000000,-0.000000
629.080921,-15.456134,332.954552,0.116695,0.993168,-0.000001,0.000001
629.080921,-15.456134,332.954552,0.116695,0.993168,-0.000001,0.000001
629.835397,-15.440055,332.806003,0.116694,0.993168,-0.000000,-0.000000
629.835397,-15.440055,332.806003,0.116694,0.993168,-0.000000,-0.000000
630.549162,-15.458729,332.505120,0.116694,0.993168,-0.000001,0.000000
630.549162,-15.458729,332.505120,0.116694,0.993168,-0.000001,0.000000
631.261439,-15.477580,332.202004,0.116694,0.993168,-0.000000,-0.000000
631.261439,-15.477580,332.202004,0.116694,0.993168,-0.000000,-0.000000
632.011941,-15.477119,332.018076,0.116695,0.993168,-0.000001,0.000001
632.011941,-15.477119,332.018076,0.116695,0.993168,-0.000001,0.000001
632.760307,-15.476800,331.831572,0.116694,0.993168,-0.000000,-0.000000
632.760307,-15.476800,331.831572,0.116694,0.993168,-0.000000,-0.000000
633.489733,-15.488953,331.591928,0.116695,0.993168,-0.000001,0.000001
633.489733,-15.488953,331.591928,0.116695,0.993168,-0.000001,0.000001
634.217629,-15.501261,331.349816,0.116694,0.993168,-0.000000,-0.000000
634.217629,-15.501261,331.349816,0.116694,0.993168,-0.000000,-0.000000
634.956250,-15.509707,331.138161,0.116695,0.993168,-0.000001,0.000001
634.956250,-15.509707,331.138161,0.116695,0.993168,-0.000001,0.000001
635.693012,-15.518297,330.923998,0.116694,0.993168,-0.000000,-0.000000
635.693012,-15.518297,330.923998,0.116694,0.993168,-0.000000,-0.000000
636.424417,-15.530987,330.689494,0.116695,0.993168,-0.000001,0.000001
636.424417,-15.530987,330.689494,0.116695,0.993168,-0.000001,0.000001
637.154001,-15.543830,330.452526,0.116694,0.993168,-0.000000,-0.000000
637.154001,-15.543830,330.452526,0.116694,0.993168,-0.000000,-0.000000
637.869228,-15.565022,330.175302,0.116695,0.993168,-0.000001,0.000001
637.869228,-15.565022,330.175302,0.116695,0.993168,-0.000001,0.000001
638.582648,-15.586366,329.895841,0.116694,0.993168,-0.000000,-0.000000
638.582648,-15.586366,329.895841,0.116694,0.993168,-0.000000,-0.000000
639.308766,-15.602927,329.645229,0.116695,0.993168,-0.000001,0.000001
639.308766,-15.602927,329.645229,0.116695,0.993168,-0.000001,0.000001
640.033294,-15.619638,329.392140,0.116694,0.993168,-0.000000,-0.000000
640.033294,-15.619638,329.392140,0.116694,0.993168,-0.000000,-0.000000
640.760345,-15.637636,329.137649,0.116695,0.993168,-0.000001,0.000001
640.760345,-15.637636,329.137649,0.116695,0.993168,-0.000001,0.000001
641.485401,-15.655762,328.880889,0.116694,0.993168,-0.000000,-0.000000
641.485401,-15.655762,328.880889,0.116694,0.993168,-0.000000,-0.000000
642.242117,-15.662008,328.699631,0.116695,0.993168,-0.000001,0.000001
642.242117,-15.662008,328.699631,0.116695,0.993168,-0.000001,0.000001
642.996715,-15.668377,328.515718,0.116694,0.993168,-0.000000,-0.000000
642.996715,-15.668377,328.515718,0.116694,0.993168,-0.000000,-0.000000
643.749710,-15.675657,328.327695,0.116695,0.993168,-0.000001,0.000001
643.749710,-15.675657,328.327695,0.116695,0.993168,-0.000001,0.000001
644.500529,-15.683063,328.137020,0.116694,0.993168,-0.000000,-0.000000
644.500529,-15.683063,328.137020,0.116694,0.993168,-0.000000,-0.000000
645.238060,-15.696077,327.909429,0.116695,0.993168,-0.000001,0.000001
645.238060,-15.696077,327.909429,0.116695,0.993168,-0.000001,0.000001
645.973547,-15.709204,327.679425,0.116694,0.993168,0.000000,-0.000000
645.973547,-15.709204,327.679425,0.116694,0.993168,0.000000,-0.000000
646.724948,-15.712791,327.521565,0.116695,0.993168,-0.000001,0.000001
646.724948,-15.712791,327.521565,0.116695,0.993168,-0.000001,0.000001
647.474038,-15.716486,327.361104,0.116694,0.993168,0.000000,-0.000000
647.474038,-15.716486,327.361104,0.116694,0.993168,0.000000,-0.000000
648.218924,-15.720015,327.215780,0.116695,0.993168,-0.000001,0.000001
648.218924,-15.720015,327.215780,0.116695,0.993168,-0.000001,0.000001
648.961486,-15.723641,327.067933,0.116694,0.993168,0.000000,-0.000000
648.961486,-15.723641,327.067933,0.116694,0.993168,0.000000,-0.000000
649.703480,-15.718996,326.978990,0.116695,0.993168,-0.000001,0.000001
649.703480,-15.718996,326.978990,0.116695,0.993168,-0.000001,0.000001
650.442865,-15.714442,326.887516,0.116694,0.993168,0.000000,-0.000000
650.442865,-15.714442,326.887516,0.116694,0.993168,0.000000,-0.000000
651.167991,-15.701262,326.839192,0.116695,0.993168,-0.000001,0.000001
651.167991,-15.701262,326.839192,0.116695,0.993168,-0.000001,0.000001
651.890656,-15.688161,326.788442,0.116694,0.993168,0.000000,-0.000000
651.890656,-15.688161,326.788442,0.116694,0.993168,0.000000,-0.000000
652.605095,-15.667511,326.794681,0.116695,0.993168,-0.000001,0.000001
652.605095,-15.667511,326.794681,0.116695,0.993168,-0.000001,0.000001
653.316882,-15.646947,326.798580,0.116694,0.993168,0.000000,-0.000000
653.316882,-15.646947,326.798580,0.116694,0.993168,0.000000,-0.000000
654.009586,-15.617182,326.905050,0.116695,0.993168,-0.000000,0.000001
654.009586,-15.617182,326.905050,0.116695,0.993168,-0.000000,0.000001
654.699244,-15.587571,327.009066,0.116694,0.993168,0.000000,-0.000000
654.699244,-15.587571,327.009066,0.116694,0.993168,0.000000,-0.000000
655.379919,-15.574347,327.008878,0.116695,0.993168,-0.000001,0.000001
655.379919,-15.574347,327.008878,0.116695,0.993168,-0.000001,0.000001
656.057998,-15.561214,327.006550,0.116694,0.993168,0.000000,-0.000000
656.057998,-15.561214,327.006550,0.116694,0.993168,0.000000,-0.000000
656.705984,-15.531497,327.092651,0.116695,0.993168,-0.000000,0.000001
656.705984,-15.531497,327.092651,0.116695,0.993168,-0.000000,0.000001
657.351213,-15.501910,327.176654,0.116694,0.993168,0.000000,-0.000000
657.351213,-15.501910,327.176654,0.116694,0.993168,0.000000,-0.000000
657.994333,-15.478710,327.247763,0.116695,0.993168,-0.000000,0.000001
657.994333,-15.478710,327.247763,0.116695,0.993168,-0.000000,0.000001
658.634733,-15.455643,327.316867,0.116694,0.993168,0.000000,-0.000000
658.634733,-15.455643,327.316867,0.116694,0.993168,0.000000,-0.000000
659.239119,-15.434296,327.445361,0.116695,0.993168,-0.000000,0.000001
659.239119,-15.434296,327.445361,0.116695,0.993168,-0.000000,0.000001
659.840971,-15.413121,327.571995,0.116694,0.993168,0.000000,-0.000000
659.840971,-15.413121,327.571995,0.116694,0.993168,0.000000,-0.000000
660.431404,-15.403138,327.676181,0.116695,0.993168,-0.000000,0.000001
660.431404,-15.403138,327.676181,0.116695,0.993168,-0.000000,0.000001
661.019727,-15.393311,327.778735,0.116694,0.993168,0.000000,-0.000000
661.019727,-15.393311,327.778735,0.116694,0.993168,0.000000,-0.000000
661.570687,-15.377886,327.965789,0.116695,0.993168,-0.000000,0.000001
661.570687,-15.377886,327.965789,0.116695,0.993168,-0.000000,0.000001
662.119155,-15.362674,328.151219,0.116694,0.993168,0.000000,-0.000000
662.119155,-15.362674,328.151219,0.116694,0.993168,0.000000,-0.000000
662.688381,-15.351310,328.310978,0.116695,0.993168,-0.000000,0.000001
662.688381,-15.351310,328.310978,0.116695,0.993168,-0.000000,0.000001
663.255352,-15.340134,328.469200,0.116694,0.993168,0.000000,-0.000000
663.255352,-15.340134,328.469200,0.116694,0.993168,0.000000,-0.000000
663.825414,-15.310776,328.713830,0.116695,0.993168,-0.000000,0.000001
663.825414,-15.310776,328.713830,0.116695,0.993168,-0.000000,0.000001
664.392361,-15.281695,328.956578,0.116694,0.993168,0.000000,-0.000000
664.392361,-15.281695,328.956578,0.116694,0.993168,0.000000,-0.000000
665.004926,-15.255421,329.123884,0.116695,0.993168,-0.000000,0.000001
665.004926,-15.255421,329.123884,0.116695,0.993168,-0.000000,0.000001
665.614069,-15.229393,329.289044,0.116694,0.993168,0.000000,-0.000000
